imdb_id,title,original_title,is_adult,year_of_release,runtime,genres,poster_path,wiki_link,imdb_rating,imdb_votes,story,summary,tagline,actors,wins_nominations,release_date
tt4994210,Sorry Daddy,Sorry Daddy,0,2015,\N,Action,https://upload.wikimedia.org/wikipedia/en/thumb/f/fa/Sorry_Daddy_Movie_Poster.jpg/220px-Sorry_Daddy_Movie_Poster.jpg,https://en.wikipedia.org/wiki/Sorry_Daddy_(film),5.4,5,Inspector Ravi Sharma (Shamim Khan) is very honest and very intelligent police officer. He burst the racket of Daddan's (Mukesh Tiwari) illegal wine factory to shows his intention against the enemy of law and society. Meanwhile his daughter Anishka seeks his help to find out her lost school friend Aditya. Aditya is a very bright student but always looks puzzled because of his drunken father who fights with his mother every time. One day the fight takes an ugly turn and father dies accidentally. Aditya runs away from the home in fear. Ravi arrests his mother as murderer and she lands in prison. Innocent Aditya walks randomly in the city and meets a gang of street beggars who want to help him. But unfortunately he lands in cage of Sevak Ram (Tinu Verma). Sevak Ram is socialist who runs a self organization for the betterment of these street children. But the truth is that he make them handicap hand pushes them in begging business. Ravi searches Aditya every possible place with his time ...,Sorry daddy is a Children story centring around the turbulent relationship between Inspector Shamim and Children  a relationship which is affected by Children's issues with alcohol abuse and temperament.,NA,Shamim Khan|Mukesh Tiwari|,NA,NA
tt1395025,Agent Vinod,Agent Vinod,0,2012,157,Action|Adventure|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/5/5e/Agent_Vinod_2.jpg/220px-Agent_Vinod_2.jpg,https://en.wikipedia.org/wiki/Agent_Vinod_(2012_film),5.1,6708,In Pakistan's Khyber Pakhtunkhua  RAW Agent Vinod (Saif Ali Khan) is rescued by colleague Rajan (Ravi Kishan) from a rogue Pakistani army officer (Shahbaz Khan). In Russia/Uzbekistan  an ex-KGB Officer is tortured and murdered. In Cape Town  a group of international business tycoons discusses a rumor that the dead KGB officer possessed a nuclear suitcase bomb. In Moscow  Rajan is exposed and shot dead while trying to send a Code Red message to India. In India  the head of RAW sees the incomplete message containing just number 242. Agent Vinod undertakes a globe-trotting secret mission to discover the reason why his colleague  Rajan  was murdered. A series of twists and turns take Vinod across the globe to Morocco and Latvia  Karachi to Delhi and finally London where he discovers the actual conspiracy.,A series of seemingly unconnected events across the world leads to Agent Vinod undertaking a globe-trotting mission to discover why his colleague was murdered.,NA,Kareena Kapoor|Saif Ali Khan|Gulshan Grover|Adil Hussain|Ravi Kishan|Rajat Kapoor|Prem Chopra|Ram Kapoor|Arif Zakaria|Zakir Hussain|Dhritiman Chatterjee|Shahbaaz Khan|Maryam Zakaria|Elena Kazan|,1 win & 6 nominations,23 March 2012 (USA)
tt6143422,Dark wind,Dark wind,0,2017,95,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Kadvi_Hawa_-_Poster.jpg/220px-Kadvi_Hawa_-_Poster.jpg,https://en.wikipedia.org/wiki/Kadvi_Hawa,8,565,A blind old man and a young bank loan recovery agent  ironically both coming from two extreme weather conditions having zero contribution to the global climate change  fight for their survival. Once famous for it's farming  the people of Mahua region have forgotten the earthy scent of rain fall on their soil. Erratic and receding rainfall has led many farmers into debt traps set out as loans offered by banks. Unable to grow food grain anymore and to escape repayments  the only way out is sacrificing their own life. Blind father of a farmer fears his depressed son may commit suicide. Ruthless in his ways to repossess loans  a bank loan recovery agent arrives with a growing list of suicides attributed to him locally known as 'death god'. The father finds his son's life threatened the pressure of bank repayment. In case of the agent  fierce sea  regular floods and frequent cyclone threatens his family in far off coastal . The blind father meets the agent with a request to defer his son's...,A blind old man and a young bank loan recovery agent  ironically both coming from two extreme weather conditions having zero contribution to the global climate change  fight for their ...,NA,Sanjay Mishra|Ranvir Shorey|Tillotama Shome|,1 nomination,24 November 2017 (India)
tt6041458,Tutak Tutak Tutiya,Tutak Tutak Tutiya,0,2016,138,Comedy|Horror,https://upload.wikimedia.org/wikipedia/en/thumb/2/23/Devi_2016_poster.jpg/220px-Devi_2016_poster.jpg,https://en.wikipedia.org/wiki/Tutak_Tutak_Tutiya,5.4,658,The Hindi version of the trilingual horror-comedy wherein a husband finds out his wife is possessed. The Telugu version is Abhinetri (2016) and the Tamil version is Devi(L) (2016),The Hindi version of the trilingual horror-comedy wherein a husband finds out his wife is possessed. The Telugu version is Abhinetri (2016) and the Tamil version is Devi(L) (2016),NA,RJ Balaji|Tamannaah Bhatia|Prabhu Deva|Karishma Gulati|Esha Gupta|Hema|Farah Khan|Ravi Khanna|R.V. Udhaya Kumar|Joy Mathew|Sapthagiri|Murli Sharma|Kanwalpreet Singh|Sonu Sood|,NA,7 October 2016 (India)
tt6467738,Irada,Irada,0,2017,109,Drama|Mystery|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/9/92/Irada_Movie_Poster.jpg/220px-Irada_Movie_Poster.jpg,https://en.wikipedia.org/wiki/Irada_(2017_film),6.2,1024,A mysterious bomb blast in a business tycoon's factory prompts the state CM to hire an NIA officer. He meets an ex-army man seeking revenge for his dead daughter and a journalist demanding justice for her slain boyfriend. Nothing is what it seems.,An NIA officer tries to unravel the conspiracy that led to the bombing of a business tycoon's factory.,NA,Naseeruddin Shah|Arshad Warsi|Divya Dutta|Sharad Kelkar|Sagarika Ghatge|Rajesh Sharma|Rumana Molla|Nikhil Pandey|Prashantt Guptha|Diwakar Kumar|Harmeet Kaur|Savita Bhatti|Prince Soni|Rohan Shah|,2 wins,17 February 2017 (USA)
tt3036740,Humshakals,Humshakals,0,2014,159,Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/d/d7/Humshakals_poster.jpg/220px-Humshakals_poster.jpg,https://en.wikipedia.org/wiki/Humshakals,1.8,7216,NA,NA,NA,NA,NA,NA
tt2016894,Ek Tha Tiger,Ek Tha Tiger,0,2012,132,Action|Romance|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/2/2d/Ek_Tha_Tiger_theatrical_poster.jpg/220px-Ek_Tha_Tiger_theatrical_poster.jpg,https://en.wikipedia.org/wiki/Ek_Tha_Tiger,5.5,26996,In the dark world of intelligence and espionage  all information is guarded in the name of national security. But some stories escape the fiercely guarded classified files  stories that become legends. This is one such story  a story that shook the very foundation of this dark world. In a government employees' neighbourhood in New Delhi  there lived a rugged  handsome and mysterious bachelor about whom his neighbours knew nothing. That was because he was India's top spy  an officer with the Research and Analysis Wing (RAW)  India's external intelligence agency. This man was known even in official corridors as TIGER (Salman Khan). Tiger is sent on a relatively easy and safe mission to Dublin  Ireland to observe a scientist of Indian origin who is suspected of sharing his research findings with the Pakistan defence establishment. Tiger attempts to meet the scientist but is not successful. He tries to befriend the scientist's part time home caretaker  Zoya (Katrina Kaif). As Tiger begins...,India's top spy Tiger and his love Zoya battle the dark world of intelligence and espionage that forbids its soldiers from loving the enemy.,NA,Salman Khan|Katrina Kaif|Girish Karnad|Roshan Seth|Ranvir Shorey|,13 wins & 7 nominations,15 August 2012 (India)
tt8130968,Badla,Badla,0,2019,118,Crime|Drama|Mystery,https://upload.wikimedia.org/wikipedia/en/0/0c/Badla_poster.jpg,https://en.wikipedia.org/wiki/Badla_(2019_film),7.9,15499,Naina Sethi a successful entrepreneur finds herself locked in a hotel room.When she gains conscious she finds herself lying to corpse of her lover Arjun she is arrested for the murder.But left on bail her lawyer Jimmy hires a defense lawyer Badal Gupta who hasn't lost a case since last 40 years.Badal and Naina discuss about the events that happened during that day.But Badal feels that there are lot many loopholes in Naina's story.,A dynamic young entrepreneur finds herself locked in a hotel room with the corpse of her dead lover. She hires a prestigious lawyer to defend her and they work together to figure out what actually happened.,NA,Amitabh Bachchan|Taapsee Pannu|Amrita Singh|Antonio Aakeel|Tony Luke|Tanveer Ghani|Tariqsafdar Hussain|Mark Mansfield|,1 win,8 March 2019 (India)
tt1954206,The Dirty Picture,The Dirty Picture,0,2011,144,Biography|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/2/2c/The_Dirty_Picture2.jpg/220px-The_Dirty_Picture2.jpg,https://en.wikipedia.org/wiki/The_Dirty_Picture,6.6,8067,Rebellious and uninhibited Reshma lives an impoverished lifestyle with her mother  Ratnamma  in 1980s South India. She is an ardent fan of film actor  Suryakant  and her one ambition in life is to meet and act with him. She runs away to Madras  and like  hundreds of young women  lines up outside Jupiter Studios to try and get noticed. With her plain  next-door-girl looks  she gets ignored but as fate could have it she is given a chance to play a minor role after she manages to sneak into the studios. The role exploits her as a sex symbol  driving males to the cinema houses to absorb her movements and beauty. Virtually overnight she  now renamed Silk  becomes a sensation  and together with the aging superstar  Suryakant  the one she had always fantasized about  she sizzles the silver screen with her sex appeal. Suryakant's brother  Ramakant  an author  is smitten by her - so much so that he would like her to opt out of movies altogether  so that he could marry her. But the rebellious ...,The love story between an actress and a director  inspired by the life of the late south Indian actress Silk Smitha.,NA,Vidya Balan|Emraan Hashmi|Tusshar Kapoor|Naseeruddin Shah|Rajesh Sharma|,25 wins & 23 nominations,2 December 2011 (India)
tt2350496,The Lunchbox,Dabba,0,2013,104,Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/8/81/The_Lunchbox_poster.jpg/220px-The_Lunchbox_poster.jpg,https://en.wikipedia.org/wiki/The_Lunchbox,7.8,43790,NA,NA,NA,NA,NA,NA
tt3590416,Global Baba,Global Baba,0,2016,120,Thriller,NA,https://en.wikipedia.org/wiki/Global_Baba,5.6,163,A conman finds refuge in becoming a baba and carries out his various criminal activities under the guise. A policeman  a journalist and politicians get entangled in his Web of deceit.,A conman finds refuge in becoming a baba and carries out his various criminal activities under the guise. A policeman  a journalist and politicians get entangled in his Web of deceit.,Satta Aur Satsang,Pankaj Tripathi|Sandeepa Dhar|Ravi Kishan|Abhimanyu Singh|Leena Balodi|Vishwa Bhanu|,NA,11 March 2016 (India)
tt5638474,Wajah Tum Ho,Wajah Tum Ho,0,2016,136,Drama|Mystery|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Sana_Khan%27s_Wajah_Tum_Ho_poster.jpg/220px-Sana_Khan%27s_Wajah_Tum_Ho_poster.jpg,https://en.wikipedia.org/wiki/Wajah_Tum_Ho,4.3,1000,A TV channel owned by Rahul Oberoi is hacked and the murder of police officer Ramesh Sarnaik is broadcast live. Rahul is interrogated by inspector Kabir Deshmukh of Mumbai police and defended by his lawyer Sia whose boyfriend Ranveer is the prosecution lawyer. During the investigation  police find Karan Parekh  Rahul's old business partner  to be the suspect but before they could get hold of him Karan's murder is also telecast live on the same channel. Kabir now has to find a link which joins Rahul  Karan and Sarnaik which is leading to the murders.,People get entangled in a mystery when a murder is committed on live television.,From the makers of Hate Story 2 & 3.,Sharman Joshi|Sana Khaan|Gurmeet Choudhary|Rajniesh Duggall|Himmanshoo A. Malhotra|Prarthana Behere|Sherlyn Chopra|Zareen Khan|,NA,16 December 2016 (India)
tt7549484,Firangi,Firangi,0,2017,158,Comedy|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/a/af/Firangi_-_Poster_1.jpg/220px-Firangi_-_Poster_1.jpg,https://en.wikipedia.org/wiki/Firangi,4.5,913,Manga  an unemployed young man from village Behrampur  was born with a healing gift through which he could cure anyone's backache. This unique ability of his helps him get the job of Orderly from British Officer Mark Daniels. During a visit to village Naku Guda for his friend Heera's wedding  Manga comes across Sargi and falls in love with her. Manga's parents visit Sargi's house with a marriage proposal but Lalaji  Sargi's grandfather  who is not happy with Manga working for the Britishers  refuses the proposal. Raja Inderveer Singh asks all the people of village Naku Guda to relocate to some other place as he intends to set up a Distillery there. Sensing an opportunity to impress Lalaji  Manga decides to help the villagers and complains about it to Officer Mark Daniels  unaware of the fact that his officer is in cahoots with Raja Inderveer Singh. An unsuspecting Manga is manipulated by Mark Daniels and Raja Inderveer Singh and ends up helping them deceive the villagers. Now the ...,When there are disputes in life  love overcomes all challenges and truth prevails. Set in the colonial era  Firangi is the story of a mutiny staged by the villagers against the Britishers.,NA,Kapil Sharma|Ishita Dutta|Monica Gill|Edward Sonnenblick|Kumud Mishra|Anjan Srivastav|Inaamulhaq|Rajesh Sharma|Jameel Khan|Jatinder Kaur|Vishal Om Prakash|Roshni Walia|Naisha Khanna|Sharan Makkar|,1 nomination,1 December 2017 (USA)
tt2190820,Charlie Kay Chakkar Mein,Charlie Kay Chakkar Mein,0,2015,102,Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/2/2e/Official_poster_of_Charlie_Kay_Chakkar_Mein.jpg/220px-Official_poster_of_Charlie_Kay_Chakkar_Mein.jpg,https://en.wikipedia.org/wiki/Charlie_Kay_Chakkar_Mein,4.6,152,NA,NA,NA,NA,NA,NA
tt1867070,Teen Thay Bhai,Teen Thay Bhai,0,2011,\N,Comedy|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Teen_Thay_Bhai.jpg/220px-Teen_Thay_Bhai.jpg,https://en.wikipedia.org/wiki/Teen_Thay_Bhai,4.3,297,Bhatinda-based middle-classed Harpreet Gill is unable to get his three rather plain-looking and overweight daughters married and must live with constant criticism from his wife; his brother  Chiksi  is a fake dentist who incurs wrath of his patients; while his second brother  Fancy  is an out-of-work Punjabi movies' actor. The trio dislike each other and keep their distance. When their grandfather  Khetrapal Singh  passes away  the trio do get together and waste no time in squabbling with each other. They are  however  pleasantly surprised when they find out that he had left a mansion in their respective names. Their joy will turn to anger and disgust after they find out the location as well as the terms and conditions  spread over a period of three years  that go with this procurement.,In order to inherit a mansion  three squabbling brothers must fulfill their late grandfather's wishes.,NA,Om Puri|Deepak Dobriyal|Ragini Khanna|,NA,NA
tt4857886,Do Lafzon Ki Kahani,Do Lafzon Ki Kahani,0,2016,128,Action|Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/Do_Lafzon_Ki_Kahani_Poster.jpg/220px-Do_Lafzon_Ki_Kahani_Poster.jpg,https://en.wikipedia.org/wiki/Do_Lafzon_Ki_Kahani_(film),6.4,1201,Centered on ex-mixed martial arts artist Sooraj (Randeep Hooda) and sculptor artist Jenny (Kajal Aggarwal). Their fate intertwines when their past are revealed in their blooming relationship.,Centered on ex-mixed martial arts artist Sooraj (Randeep Hooda) and sculptor artist Jenny (Kajal Aggarwal). Their fate intertwines when their past are revealed in their blooming relationship.,NA,Kajal Aggarwal|Anil George|Randeep Hooda|Snehal Kulshreshtha|Mamik Singh|,NA,10 June 2016 (India)
tt2072227,Shanghai,Shanghai,0,2012,120,Crime|Mystery|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Shanghai_Poster.jpg/220px-Shanghai_Poster.jpg,https://en.wikipedia.org/wiki/Shanghai_(2012_film),7.2,9143,Prime leader of a campaign against a big government project is killed in what appears to be a road accident. An IAS officer is ordered to probe the incident and the veils of falsehood begin to drop.,Prime leader of a campaign against a big government project is killed in what appears to be a road accident. An IAS officer is ordered to probe the incident and the veils of falsehood begin to drop.,NA,Emraan Hashmi|Abhay Deol|Prasenjit Chatterjee|Kalki Koechlin|Supriya Pathak|Tillotama Shome|Anant Jog|Pitobash|Farooq Shaikh|Ashok Pathak|,3 wins & 5 nominations,8 June 2012 (India)
tt2615584,Phata Poster Nikhla Hero,Phata Poster Nikhla Hero,0,2013,146,Action|Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Phata_Poster_Nikhla_Hero_Official_poster.jpg/220px-Phata_Poster_Nikhla_Hero_Official_poster.jpg,https://en.wikipedia.org/wiki/Phata_Poster_Nikla_Hero,4.8,3965,NA,NA,NA,NA,NA,NA
tt4007558,Shaandaar,Shaandaar,0,2015,144,Comedy|Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Shaandaar-Official-Poster-2.jpg/220px-Shaandaar-Official-Poster-2.jpg,https://en.wikipedia.org/wiki/Shaandaar,3.6,4352,In the backdrop of a destination wedding in London  two families try to save their respective empires  unbeknownst to each other.,In the backdrop of a destination wedding in London  two families try to save their respective empires  unbeknownst to each other.,NA,Shahid Kapoor|Alia Bhatt|Pankaj Kapur|Sanjay Kapoor|Sushma Seth|Niki Walia|Sanah Kapoor|Vikas Verma|Vikas Verman|Karan Johar|Kumud Pant|Atul Sharma|,1 win & 1 nomination,22 October 2015 (India)
tt6078866,Soni,Soni,0,2018,97,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/d/de/Soni_India_Netflix_Movie_Poster.jpg/220px-Soni_India_Netflix_Movie_Poster.jpg,https://en.wikipedia.org/wiki/Soni_(film),7.2,1595,Soni  a young policewoman in Delhi  and her superintendent  Kalpana  have collectively taken on a growing crisis of violent crimes against women. However  their alliance suffers a major setback when Soni is transferred out for alleged misconduct on duty.,While fighting crimes against women in Delhi  a short-fused policewoman and her level-headed female boss grapple with gender issues in their own lives.,NA,Geetika Vidya Ohlyan|Saloni Batra|Vikas Shukla|Mohit Chauhan|Himanshu Kohli|Gauri Chakraborty|Mohinder Gujral|Upasya Goswami|Simrat Kaur|Dimple Kaur|Prateek Pachori|Kalpana Jha|Samar|,3 wins & 5 nominations,18 January 2019 (USA)
